first_cate_name_src,first_cate_name_dst,pair_count,order_count,median_lag_ms,ccr,lift_smoothed,median_lag_min
休闲娱乐,甜点,725,0,101065.0,0.0,0.27883696481374415,1.6844166666666667
地标建筑,未知品类,37,26,217985.0,0.7027027027027027,0.2784289892939439,3.6330833333333334
水果,服饰鞋帽,23,0,192740.0,0.0,0.27662439315179427,3.2123333333333335
日用百货,休闲娱乐,177,0,77453.0,0.0,0.2764223081885512,1.2908833333333334
水果,酒店,242,0,83483.5,0.0,0.272575890036855,1.3913916666666666
亲子,美食,383,0,95145.0,0.0,0.2724956985696494,1.58575
医疗健康,饮品,84,0,106511.0,0.0,0.272353229165836,1.7751833333333333
休闲娱乐,母婴玩具,26,0,45514.0,0.0,0.2722580177374706,0.7585666666666666
美食,游玩,21,0,224383.0,0.0,0.2718148435534009,3.739716666666667
餐饮,非标住宿,119,0,63486.0,0.0,0.2716882322322115,1.0581
游玩,未知品类,31,16,350632.0,0.5161290322580645,0.27168342480812574,5.843866666666667
母婴玩具,美食,162,0,91010.5,0.0,0.2711473294182528,1.5168416666666666
运动健身,酒水茶饮,20,0,94195.0,0.0,0.2695584097285346,1.5699166666666666
母婴玩具,水果,22,0,189495.0,0.0,0.2689591168488199,3.15825
服饰鞋帽,饮品,64,0,133372.5,0.0,0.2688588229768864,2.222875
运动健身,美妆日化,27,0,74187.0,0.0,0.26841713279184143,1.23645
超市便利,丽人,545,0,82004.0,0.0,0.26595167006324505,1.3667333333333334
运动健身,日用百货,36,0,90782.0,0.0,0.2653794880425334,1.5130333333333332
休闲娱乐,美妆日化,122,0,88402.0,0.0,0.2651060499303805,1.4733666666666667
K歌,超市便利,172,0,114809.0,0.0,0.26375749095236806,1.9134833333333334
医疗健康,超市便利,98,0,71096.5,0.0,0.2631866915329494,1.1849416666666666
日用百货,美食,954,0,116913.5,0.0,0.2630371053963835,1.9485583333333334
数码家电,休闲娱乐,56,0,76435.5,0.0,0.26208174918421945,1.273925
运动健身,甜点,151,0,118343.0,0.0,0.25965398259607514,1.9723833333333334
饮品,医疗健康,62,0,256438.0,0.0,0.259611194668049,4.2739666666666665
购物,饮品,423,0,132518.0,0.0,0.2592474172796374,2.2086333333333332
甜点,丽人,268,0,133993.0,0.0,0.2590871124904825,2.233216666666667
美妆日化,美食,760,0,131345.0,0.0,0.2569448450152132,2.1890833333333335
公园,未知品类,96,70,203746.0,0.7291666666666666,0.25684675263033047,3.395766666666667
母婴玩具,饮品,57,0,193941.0,0.0,0.25676980790021847,3.23235
饮品,母婴玩具,46,0,218145.0,0.0,0.25560155235445986,3.63575
植物园,未知品类,35,25,92980.0,0.7142857142857143,0.25504056600365443,1.5496666666666667
未知品类,温泉景区,145,0,140787.0,0.0,0.25491228747306105,2.34645
度假景区,未知品类,58,34,395263.0,0.5862068965517241,0.2529677580189888,6.587716666666667
购物,美食,1099,0,117350.0,0.0,0.2527219892443349,1.9558333333333333
美食,购物,961,0,122063.0,0.0,0.2525891290635768,2.0343833333333334
美妆日化,甜点,189,0,136627.0,0.0,0.2524756768941028,2.2771166666666667
K歌,日用百货,21,0,93966.0,0.0,0.2510111061334664,1.5661
丽人,数码家电,23,0,50410.0,0.0,0.24963845051049638,0.8401666666666666
日用百货,饮品,339,0,146777.0,0.0,0.2492245369756532,2.446283333333333
电影演出赛事,美食,89,0,336671.0,0.0,0.24691837360200455,5.611183333333333
美食,家居,37,0,40169.0,0.0,0.24674366687528362,0.6694833333333333
甜点,生活服务,81,0,246027.0,0.0,0.24614935395355692,4.10045
旅游,未知品类,998,736,154789.5,0.7374749498997996,0.2450547424207322,2.579825
宠物,休闲食品,24,0,51560.5,0.0,0.24373257534474085,0.8593416666666667
饮品,购物,331,0,162488.0,0.0,0.24363230183705328,2.7081333333333335
购物,甜点,268,0,104094.0,0.0,0.24322785970338598,1.7349
K歌,水果,49,0,77933.0,0.0,0.24269232851113287,1.2988833333333334
饮品,亲子,116,0,321591.5,0.0,0.24180229626486135,5.359858333333333
购物,水果,147,0,62603.0,0.0,0.23903019660714594,1.0433833333333333
日用百货,酒店,103,0,170850.0,0.0,0.23805721709706676,2.8475
休闲娱乐,水果,346,0,92774.5,0.0,0.23805275715551827,1.5462416666666667
美食,电影演出赛事,86,0,146852.5,0.0,0.236435129608198,2.4475416666666665
结婚,超市便利,82,0,62682.5,0.0,0.23585156983100103,1.0447083333333333
甜点,购物,219,0,115451.0,0.0,0.23556500970294075,1.9241833333333334
超市便利,休闲娱乐,1049,0,76175.0,0.0,0.22992614318655155,1.2695833333333333
教育培训,超市便利,97,0,72937.0,0.0,0.22974606628666622,1.2156166666666666
超市便利,医疗健康,74,0,143931.0,0.0,0.22806150931027544,2.39885
日用百货,丽人,65,0,93184.0,0.0,0.22798593024196614,1.5530666666666666
美妆日化,饮品,249,0,126041.0,0.0,0.22464331362790244,2.1006833333333335
亲子,超市便利,142,0,71970.5,0.0,0.2240669625486552,1.1995083333333334
水果,购物,118,0,72353.5,0.0,0.2239436715852228,1.2058916666666666
甜点,休闲娱乐,515,0,124005.0,0.0,0.22342522744873958,2.06675
甜点,医疗健康,36,0,133415.5,0.0,0.22247228043436845,2.2235916666666666
未知品类,度假景区,28,0,125978.0,0.0,0.2212113226587474,2.0996333333333332
美食,结婚,176,0,101372.5,0.0,0.22109280468765022,1.6895416666666667
丽人,水果,140,0,76615.0,0.0,0.219459150629687,1.2769166666666667
甜点,结婚,42,0,186484.5,0.0,0.21903742020868805,3.108075
亲子,甜点,77,0,101024.0,0.0,0.2178380403782707,1.6837333333333333
甜点,亲子,71,0,205719.0,0.0,0.2171192707885459,3.42865
美食,教育培训,195,0,86443.0,0.0,0.21490164369681,1.4407166666666666
日用百货,运动健身,30,0,74715.0,0.0,0.21391303001331802,1.24525
甜点,K歌,67,0,130166.0,0.0,0.213394185260311,2.1694333333333335
运动健身,食材,37,0,138305.0,0.0,0.21096666377813697,2.305083333333333
丽人,酒水茶饮,31,0,50307.0,0.0,0.2095254273692021,0.83845
超市便利,亲子,134,0,83116.0,0.0,0.20588096351700677,1.3852666666666666
教育培训,甜点,48,0,81566.5,0.0,0.20474599618480746,1.3594416666666667
超市便利,结婚,78,0,75099.0,0.0,0.20351362955785182,1.25165
数码家电,餐饮,216,0,120191.5,0.0,0.20169981241616927,2.0031916666666665
温泉景区,未知品类,166,103,121041.5,0.6204819277108434,0.19637134600208098,2.017358333333333
结婚,饮品,56,0,130919.5,0.0,0.19521824655120343,2.1819916666666668
餐饮,数码家电,232,0,112894.5,0.0,0.19499211087012375,1.881575
医药健康,旅游,36,0,60845.0,0.0,0.1946934657079797,1.0140833333333332
水上项目/水上体验,未知品类,42,23,199973.5,0.5476190476190477,0.19409029477985565,3.332891666666667
结婚,甜点,37,0,156497.0,0.0,0.1924604978635309,2.6082833333333335
服饰鞋帽,餐饮,107,0,67942.0,0.0,0.19131971946147003,1.1323666666666667
超市便利,K歌,119,0,139229.0,0.0,0.19044582784387476,2.3204833333333332
饮品,教育培训,61,0,90889.0,0.0,0.18999079355720191,1.5148166666666667
丽人,食材,66,0,84979.5,0.0,0.18973969891710338,1.416325
水果,休闲娱乐,247,0,91138.0,0.0,0.18872868757415082,1.5189666666666666
美妆日化,休闲娱乐,98,0,123724.0,0.0,0.18846464404381952,2.0620666666666665
母婴玩具,餐饮,97,0,83764.0,0.0,0.18580914367147458,1.3960666666666666
美食,亲子,250,0,122910.0,0.0,0.18560560162839346,2.0485
酒水茶饮,丽人,28,0,82809.5,0.0,0.18455338089722353,1.3801583333333334
滑雪景区,美食,79,0,83609.0,0.0,0.1830498821223563,1.3934833333333334
超市便利,运动健身,187,0,105377.0,0.0,0.182927653467929,1.7562833333333334
食材,酒店,101,0,114327.0,0.0,0.1811585570377823,1.90545
餐饮,服饰鞋帽,116,0,97380.0,0.0,0.17798075894271945,1.623
甜点,运动健身,91,0,129655.0,0.0,0.17700795849754783,2.1609166666666666
餐饮,母婴玩具,95,0,73910.0,0.0,0.17670135118566,1.2318333333333333
日用百货,餐饮,559,0,94224.0,0.0,0.17580246138981775,1.5704
电影演出赛事,超市便利,28,0,250307.0,0.0,0.17567997411246156,4.171783333333333
主题乐园,美食,144,0,110545.5,0.0,0.17494641511847997,1.842425
酒店,食材,98,0,112054.0,0.0,0.17375688466785352,1.8675666666666666
酒店,休闲食品,95,0,173971.0,0.0,0.17175470107556232,2.8995166666666665
休闲娱乐,食材,136,0,111055.5,0.0,0.17100670197308313,1.850925
超市便利,电影演出赛事,29,0,24431.0,0.0,0.16814310869718882,0.40718333333333334
自然景观,美食,127,0,81690.0,0.0,0.16768804887757818,1.3615
饮品,结婚,47,0,235450.0,0.0,0.16757135496610384,3.924166666666667
餐饮,日用百货,558,0,110486.5,0.0,0.16454757445861898,1.8414416666666666
自然景观,饮品,46,0,116599.5,0.0,0.16386576715608026,1.943325
食材,丽人,60,0,118545.5,0.0,0.16349505191632122,1.9757583333333333
水果,丽人,94,0,181954.0,0.0,0.16081289415963557,3.032566666666667
水果,生活服务,27,0,101502.0,0.0,0.14772248715339575,1.6917
人文古迹,美食,74,0,94199.5,0.0,0.1476375024136769,1.5699916666666667
自然景观,超市便利,50,0,95595.0,0.0,0.14752841639464315,1.59325
运动健身,水果,46,0,222646.5,0.0,0.1434099463378037,3.710775
水果,K歌,25,0,169268.0,0.0,0.1434005273370875,2.8211333333333335
休闲食品,酒店,67,0,116014.0,0.0,0.13986773278485798,1.9335666666666667
餐饮,美妆日化,346,0,123670.5,0.0,0.1365198258289875,2.061175
超市便利,教育培训,59,0,93939.0,0.0,0.13567504744506115,1.56565
饮品,旅游,103,0,306308.0,0.0,0.13539915629563193,5.105133333333334
食材,休闲娱乐,111,0,117521.0,0.0,0.13495276199775622,1.9586833333333333
美食,旅游,287,0,180219.0,0.0,0.1341584108583916,3.00365
滑雪景区,饮品,21,0,62858.0,0.0,0.13396778690551012,1.0476333333333334
食材,运动健身,24,0,55855.0,0.0,0.13385241837900627,0.9309166666666666
生活服务,水果,28,0,151386.0,0.0,0.13201411096492124,2.5231
美食,自然景观,120,0,102698.5,0.0,0.13142695732252352,1.7116416666666667
公园,美食,36,0,73981.0,0.0,0.13002941580155067,1.2330166666666666
水果,运动健身,37,0,75023.0,0.0,0.12849679466502623,1.2503833333333334
丽人,休闲食品,43,0,236958.0,0.0,0.12701840472312748,3.9493
美食,非标住宿,52,0,96584.5,0.0,0.1268543142682158,1.6097416666666666
展览馆,美食,51,0,161351.0,0.0,0.12674436687896887,2.6891833333333333
滑雪景区,超市便利,24,0,63415.0,0.0,0.12630857568034518,1.0569166666666667
甜点,教育培训,27,0,110824.0,0.0,0.12519593120448813,1.8470666666666666
美食,人文古迹,75,0,201198.0,0.0,0.11874900127136015,3.3533
饮品,自然景观,38,0,145077.0,0.0,0.11839160049109819,2.41795
主题乐园,饮品,35,0,105876.0,0.0,0.11559466264539407,1.7646
人文古迹,饮品,21,0,175244.0,0.0,0.11525408911593625,2.920733333333333
饮品,人文古迹,25,0,209114.0,0.0,0.11353948571687286,3.4852333333333334
美食,动物园类,58,0,211335.0,0.0,0.11307355528789101,3.52225
动物园类,美食,52,0,82034.0,0.0,0.11017331530777583,1.3672333333333333
饮品,展览馆,20,0,370488.5,0.0,0.10779909666188775,6.174808333333333
美妆日化,餐饮,278,0,145146.5,0.0,0.10736994600811811,2.4191083333333334
美食,主题乐园,100,0,208358.5,0.0,0.10658026217622836,3.4726416666666666
非标住宿,美食,40,0,105761.5,0.0,0.10588632392300605,1.7626916666666668
超市便利,自然景观,46,0,89656.0,0.0,0.10528391044376682,1.4942666666666666
亲子,水果,20,0,122982.0,0.0,0.10475829674393457,2.0497
美食,展览馆,56,0,284969.0,0.0,0.10469199630324319,4.749483333333333
休闲食品,休闲娱乐,74,0,193112.5,0.0,0.10465860930462048,3.218541666666667
美食,滑雪景区,53,0,206436.0,0.0,0.10312077850729771,3.4406
其他旅游,美食,40,0,164681.5,0.0,0.10293723532568093,2.7446916666666668
甜点,旅游,53,0,280579.0,0.0,0.10258118104501598,4.676316666666667
休闲娱乐,休闲食品,79,0,196546.0,0.0,0.10179187736155929,3.2757666666666667
美食,公园,37,0,211840.0,0.0,0.10131033674899256,3.530666666666667
主题乐园,甜点,20,0,254132.5,0.0,0.09971650128312255,4.235541666666666
超市便利,滑雪景区,24,0,47252.0,0.0,0.09845947092465082,0.7875333333333333
人文古迹,超市便利,21,0,145929.0,0.0,0.09562500473413613,2.43215
主题乐园,超市便利,33,0,196354.0,0.0,0.09057937611653255,3.2725666666666666
休闲食品,丽人,28,0,152549.0,0.0,0.09001662333311801,2.542483333333333
美食,其他旅游,42,0,232269.5,0.0,0.08913031833800486,3.8711583333333333
温泉景区,美食,55,0,176274.0,0.0,0.08739512646314423,2.9379
饮品,主题乐园,28,0,402999.5,0.0,0.08552845160033071,6.716658333333333
超市便利,旅游,86,0,48816.5,0.0,0.08358141821397352,0.8136083333333334
水果,旅游,24,0,309981.0,0.0,0.08346755186249101,5.16635
超市便利,人文古迹,24,0,185879.5,0.0,0.08056036921381705,3.0979916666666667
饮品,温泉景区,20,0,165721.5,0.0,0.07148885780452893,2.762025
美食,温泉景区,55,0,204827.0,0.0,0.06821028894282265,3.4137833333333334
旅游,美食,198,0,327440.5,0.0,0.06478705549050533,5.457341666666666
旅游,甜点,49,0,552247.0,0.0,0.06406426708865073,9.204116666666666
超市便利,主题乐园,28,0,66529.0,0.0,0.0631129491166277,1.1088166666666666
超市便利,温泉景区,24,0,106525.5,0.0,0.06280105459479668,1.775425
旅游,饮品,66,0,390913.5,0.0,0.05805079932580334,6.515225
旅游,超市便利,62,0,537714.5,0.0,0.045288618997552973,8.961908333333334
